77.0.42.68 - - {timestamp} "GET /images/web/2009/banner.png HTTP/1.1" 200 52315 "http://www.semicomplete.com/style2.css" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:27.0) Gecko/20100101 Firefox/27.0"
66.249.73.135 - - {timestamp} "GET /blog/geekery/sms-traffic-reports.html HTTP/1.1" 200 9097 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 6_0 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10A5376e Safari/8536.25 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
207.241.237.228 - - {timestamp} "GET /blog/tags/travel HTTP/1.0" 200 44288 "http://www.semicomplete.com/blog/tags/year%20review" "Mozilla/5.0 (compatible; archive.org_bot +http://www.archive.org/details/archive.org_bot)"
207.241.237.101 - - {timestamp} "GET /blog/tags/release?page=2 HTTP/1.0" 200 28250 "http://www.semicomplete.com/blog/tags/release" "Mozilla/5.0 (compatible; archive.org_bot +http://www.archive.org/details/archive.org_bot)"
207.241.237.228 - - {timestamp} "GET /blog/tags/shmoocon HTTP/1.0" 200 16395 "http://www.semicomplete.com/blog/tags/year%20review" "Mozilla/5.0 (compatible; archive.org_bot +http://www.archive.org/details/archive.org_bot)"
46.105.14.53 - - {timestamp} "GET /blog/tags/puppet?flav=rss20 HTTP/1.1" 200 14872 "-" "UniversalFeedParser/4.2-pre-314-svn +http://feedparser.org/"
207.241.237.228 - - {timestamp} "GET /blog/tags/keyboard HTTP/1.0" 200 11571 "http://www.semicomplete.com/blog/tags/release" "Mozilla/5.0 (compatible; archive.org_bot +http://www.archive.org/details/archive.org_bot)"
108.174.55.234 - - {timestamp} "GET /?flav=rss20 HTTP/1.1" 200 29941 "-" "-"
185.2.138.125 - - {timestamp} "GET /projects/xdotool/ HTTP/1.1" 200 12292 "-" "Mozilla/5.0 (Windows NT 6.1; rv:24.0) Gecko/20100101 Firefox/24.0"
185.2.138.125 - - {timestamp} "GET /reset.css HTTP/1.1" 200 1015 "http://www.semicomplete.com/projects/xdotool/" "Mozilla/5.0 (Windows NT 6.1; rv:24.0) Gecko/20100101 Firefox/24.0"
185.2.138.125 - - {timestamp} "GET /favicon.ico HTTP/1.1" 200 3638 "-" "Mozilla/5.0 (Windows NT 6.1; rv:24.0) Gecko/20100101 Firefox/24.0"
185.2.138.125 - - {timestamp} "GET /style2.css HTTP/1.1" 200 4877 "http://www.semicomplete.com/projects/xdotool/" "Mozilla/5.0 (Windows NT 6.1; rv:24.0) Gecko/20100101 Firefox/24.0"
185.2.138.125 - - {timestamp} "GET /images/jordan-80.png HTTP/1.1" 200 6146 "http://www.semicomplete.com/projects/xdotool/" "Mozilla/5.0 (Windows NT 6.1; rv:24.0) Gecko/20100101 Firefox/24.0"
185.2.138.125 - - {timestamp} "GET /images/web/2009/banner.png HTTP/1.1" 200 52315 "http://www.semicomplete.com/style2.css" "Mozilla/5.0 (Windows NT 6.1; rv:24.0) Gecko/20100101 Firefox/24.0"
185.2.138.125 - - {timestamp} "GET /favicon.ico HTTP/1.1" 200 3638 "-" "Mozilla/5.0 (Windows NT 6.1; rv:24.0) Gecko/20100101 Firefox/24.0"
80.118.116.26 - - {timestamp} "GET /articles/ppp-over-ssh/ HTTP/1.1" 200 18586 "http://www.google.fr/url?sa=t&rct=j&q=&esrc=s&source=web&cd=1&ved=0CCwQFjAA&url=http%3A%2F%2Fwww.semicomplete.com%2Farticles%2Fppp-over-ssh%2F&ei=xCQBU-vNMOTB0gWUiIGAAQ&usg=AFQjCNHJ26OprxM_R-TJv_w97bzhN-UEag&bvm=bv.61535280,d.d2k" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:27.0) Gecko/20100101 Firefox/27.0"
80.118.116.26 - - {timestamp} "GET /reset.css HTTP/1.1" 200 1015 "http://www.semicomplete.com/articles/ppp-over-ssh/" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:27.0) Gecko/20100101 Firefox/27.0"
80.118.116.26 - - {timestamp} "GET /style2.css HTTP/1.1" 200 4877 "http://www.semicomplete.com/articles/ppp-over-ssh/" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:27.0) Gecko/20100101 Firefox/27.0"
80.118.116.26 - - {timestamp} "GET /favicon.ico HTTP/1.1" 200 3638 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:27.0) Gecko/20100101 Firefox/27.0"
80.118.116.26 - - {timestamp} "GET /images/jordan-80.png HTTP/1.1" 200 6146 "http://www.semicomplete.com/articles/ppp-over-ssh/" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:27.0) Gecko/20100101 Firefox/27.0"
80.118.116.26 - - {timestamp} "GET /articles/ppp-over-ssh/pppoverssh.png HTTP/1.1" 200 39437 "http://www.semicomplete.com/articles/ppp-over-ssh/" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:27.0) Gecko/20100101 Firefox/27.0"
80.118.116.26 - - {timestamp} "GET /images/web/2009/banner.png HTTP/1.1" 200 52315 "http://www.semicomplete.com/style2.css" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:27.0) Gecko/20100101 Firefox/27.0"
74.125.19.84 - - {timestamp} "GET /?flav=rss20 HTTP/1.1" 200 29941 "-" "FeedBurner/1.0 (http://www.FeedBurner.com)"
173.232.105.27 - - {timestamp} "GET / HTTP/1.0" 200 37932 "http://semicomplete.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.7; rv:21.0) Gecko/20100101 Firefox/21.0"
173.232.105.27 - - {timestamp} "GET /articles/ssh-security/ HTTP/1.0" 200 16543 "http://semicomplete.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.7; rv:21.0) Gecko/20100101 Firefox/21.0"
66.249.73.135 - - {timestamp} "GET /blog/tags/databases HTTP/1.1" 200 13075 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 6_0 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10A5376e Safari/8536.25 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
46.105.14.53 - - {timestamp} "GET /blog/tags/puppet?flav=rss20 HTTP/1.1" 200 14872 "-" "UniversalFeedParser/4.2-pre-314-svn +http://feedparser.org/"
207.241.237.102 - - {timestamp} "GET /blog/geekery/grok-1.20101030.html HTTP/1.0" 200 9659 "http://www.semicomplete.com/blog/tags/release" "Mozilla/5.0 (compatible; archive.org_bot +http://www.archive.org/details/archive.org_bot)"
178.255.215.83 - - {timestamp} "GET /projects/pam_captcha HTTP/1.1" 301 343 "-" "Mozilla/5.0 (compatible; Exabot/3.0 (BiggerBetter); +http://www.exabot.com/go/robot)"
178.255.215.83 - - {timestamp} "GET /projects/pam_captcha/ HTTP/1.1" 200 10514 "-" "Mozilla/5.0 (compatible; Exabot/3.0 (BiggerBetter); +http://www.exabot.com/go/robot)"
178.255.215.83 - - {timestamp} "GET /projects/pam_captcha HTTP/1.1" 301 343 "-" "Mozilla/5.0 (compatible; Exabot/3.0 (BiggerBetter); +http://www.exabot.com/go/robot)"
178.255.215.83 - - {timestamp} "GET /projects/pam_captcha/ HTTP/1.1" 200 10514 "-" "Mozilla/5.0 (compatible; Exabot/3.0 (BiggerBetter); +http://www.exabot.com/go/robot)"
68.180.224.225 - - {timestamp} "GET /scripts/xinitrc HTTP/1.1" 200 396 "-" "Mozilla/5.0 (compatible; Yahoo! Slurp; http://help.yahoo.com/help/us/ysearch/slurp)"
180.76.5.144 - - {timestamp} "GET /blog/tools/week-of-unix-pipe-friendly-tools.html?commentlimit=0 HTTP/1.1" 200 9832 "-" "Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html)"
107.170.41.69 - - {timestamp} "GET /?flav=atom HTTP/1.1" 200 32352 "-" "Feedbin - 1 subscribers"
66.249.73.135 - - {timestamp} "GET /blog/tags/pipe HTTP/1.1" 200 8705 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 6_0 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10A5376e Safari/8536.25 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
83.222.46.173 - - {timestamp} "GET /presentations/logstash-scale11x/images/logstash.png HTTP/1.1" 200 47731 "http://kufli.blogspot.com/2013/07/log-analysis-using-logstash.html" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/32.0.1700.107 Safari/537.36"
46.105.14.53 - - {timestamp} "GET /blog/tags/puppet?flav=rss20 HTTP/1.1" 200 14872 "-" "UniversalFeedParser/4.2-pre-314-svn +http://feedparser.org/"
88.134.8.254 - - {timestamp} "GET /favicon.ico HTTP/1.1" 200 3638 "-" "Mozilla/5.0 (X11; Linux x86_64; rv:27.0) Gecko/20100101 Firefox/27.0"
50.16.19.13 - - {timestamp} "GET /blog/tags/puppet?flav=rss20 HTTP/1.1" 200 14872 "http://www.semicomplete.com/blog/tags/puppet?flav=rss20" "Tiny Tiny RSS/1.11 (http://tt-rss.org/)"
83.105.90.45 - - {timestamp} "GET /projects/xdotool/ HTTP/1.1" 200 12292 "http://www.google.co.uk/url?sa=t&rct=j&q=xdotool%20command%20mac&source=web&cd=2&ved=0CDMQFjAB&url=http%3A%2F%2Fwww.semicomplete.com%2Fprojects%2Fxdotool%2F&ei=yCYBU-DdGcqThQeOhYCYDQ&usg=AFQjCNE3V_aCf3-gfNcbS924S6jZ6FqffA&bvm=bv.61535280,d.ZG4" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/534.59.10 (KHTML, like Gecko) Version/5.1.9 Safari/534.59.10"
83.105.90.45 - - {timestamp} "GET /reset.css HTTP/1.1" 200 1015 "http://www.semicomplete.com/projects/xdotool/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/534.59.10 (KHTML, like Gecko) Version/5.1.9 Safari/534.59.10"
83.105.90.45 - - {timestamp} "GET /style2.css HTTP/1.1" 200 4877 "http://www.semicomplete.com/projects/xdotool/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/534.59.10 (KHTML, like Gecko) Version/5.1.9 Safari/534.59.10"
83.105.90.45 - - {timestamp} "GET /images/jordan-80.png HTTP/1.1" 200 6146 "http://www.semicomplete.com/projects/xdotool/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/534.59.10 (KHTML, like Gecko) Version/5.1.9 Safari/534.59.10"
83.105.90.45 - - {timestamp} "GET /images/web/2009/banner.png HTTP/1.1" 200 52315 "http://www.semicomplete.com/projects/xdotool/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/534.59.10 (KHTML, like Gecko) Version/5.1.9 Safari/534.59.10"
83.105.90.45 - - {timestamp} "GET /favicon.ico HTTP/1.1" 200 3638 "http://www.semicomplete.com/projects/xdotool/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/534.59.10 (KHTML, like Gecko) Version/5.1.9 Safari/534.59.10"
208.115.111.72 - - {timestamp} "GET /robots.txt HTTP/1.1" 200 - "-" "Mozilla/5.0 (compatible; Ezooms/1.0; help@moz.com)"
208.115.111.72 - - {timestamp} "GET /robots.txt HTTP/1.1" 200 - "-" "Mozilla/5.0 (compatible; Ezooms/1.0; help@moz.com)"
198.46.149.143 - - {timestamp} "GET /blog/geekery/disabling-battery-in-ubuntu-vms.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+semicomplete%2Fmain+%28semicomplete.com+-+Jordan+Sissel%29 HTTP/1.1" 200 9316 "-" "Tiny Tiny RSS/1.11 (http://tt-rss.org/)"
198.46.149.143 - - {timestamp} "GET /blog/geekery/solving-good-or-bad-problems.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+semicomplete%2Fmain+%28semicomplete.com+-+Jordan+Sissel%29 HTTP/1.1" 200 10756 "-" "Tiny Tiny RSS/1.11 (http://tt-rss.org/)"
66.249.81.91 - - {timestamp} "GET /favicon.ico HTTP/1.1" 200 3638 "-" "Mozilla/5.0 (Windows NT 6.1; rv:6.0) Gecko/20110814 Firefox/6.0 Google favicon"
66.249.73.135 - - {timestamp} "GET /blog/tags/service%20providers HTTP/1.1" 200 13313 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 6_0 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10A5376e Safari/8536.25 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.73.135 - - {timestamp} "GET /?flav=rss20 HTTP/1.1" 200 29941 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
27.159.203.227 - - {timestamp} "GET / HTTP/1.1" 200 37932 "http://www.semicomplete.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.7; rv:22.0) Gecko/20100101 Firefox/22.0"
27.159.203.227 - - {timestamp} "GET /blog/geekery/installing-windows-8-consumer-preview.html HTTP/1.1" 200 8948 "http://www.semicomplete.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.7; rv:22.0) Gecko/20100101 Firefox/22.0"
46.105.14.53 - - {timestamp} "GET /blog/tags/puppet?flav=rss20 HTTP/1.1" 200 14872 "-" "UniversalFeedParser/4.2-pre-314-svn +http://feedparser.org/"
66.249.73.135 - - {timestamp} "GET /misc/Title.php.txt HTTP/1.1" 500 - "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
69.171.237.10 - - {timestamp} "GET /presentations/logstash-puppetconf-2012/images/office-space-printer-beat-down-gif.gif HTTP/1.1" 404 364 "-" "facebookexternalhit/1.1 (+http://www.facebook.com/externalhit_uatext.php)"
69.171.237.9 - - {timestamp} "GET /presentations/logstash-puppetconf-2012/images/office-space-printer-beat-down-gif.gif HTTP/1.1" 404 364 "-" "facebookexternalhit/1.0 (+http://www.facebook.com/externalhit_uatext.php)"
178.255.215.71 - - {timestamp} "GET /blog/tags/ruby HTTP/1.1" 200 35904 "-" "Mozilla/5.0 (compatible; Exabot/3.0; +http://www.exabot.com/go/robot)"
131.253.24.32 - - {timestamp} "GET /blog/geekery/fpm.html HTTP/1.1" 200 11275 "-" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0;  WOW64;  Trident/5.0)"
131.253.24.32 - - {timestamp} "GET /reset.css HTTP/1.1" 200 1015 "http://www.semicomplete.com/blog/geekery/fpm.html" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0;  WOW64;  Trident/5.0)"
131.253.24.32 - - {timestamp} "GET /style2.css HTTP/1.1" 200 4877 "http://www.semicomplete.com/blog/geekery/fpm.html" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0;  WOW64;  Trident/5.0)"
86.130.160.107 - - {timestamp} "GET /projects/xdotool/xdotool.xhtml HTTP/1.1" 200 50112 "http://www.google.co.uk/url?sa=t&rct=j&q=&esrc=s&source=web&cd=4&ved=0CEgQFjAD&url=http%3A%2F%2Fwww.semicomplete.com%2Fprojects%2Fxdotool%2Fxdotool.xhtml&ei=JigBU4HWN47T7AaFuYGwDA&usg=AFQjCNFwZFAI0RQdN_N0kFH-oj8cLsJRNQ&sig2=cUPbJkOfAnAM_XZeN9dmBA&bvm=bv.61535280,d.ZGU" "Mozilla/5.0 (X11; Linux x86_64; rv:17.0) Gecko/20100101 Firefox/17.0"
86.130.160.107 - - {timestamp} "GET /favicon.ico HTTP/1.1" 200 3638 "-" "Mozilla/5.0 (X11; Linux x86_64; rv:17.0) Gecko/20100101 Firefox/17.0"
209.85.238.199 - - {timestamp} "GET /blog/tags/firefox?flav=rss20 HTTP/1.1" 200 16021 "-" "Feedfetcher-Google; (+http://www.google.com/feedfetcher.html; 3 subscribers; feed-id=14171215010336145331)"
178.48.154.212 - - {timestamp} "HEAD /blog HTTP/1.1" 200 - "-" "Xenu Link Sleuth/1.3.8"
207.241.237.223 - - {timestamp} "GET /blog/articles/week-of-unix-tools/day-1-sed.html HTTP/1.0" 200 16563 "http://semicomplete.com/articles/week-of-unix-tools/" "Mozilla/5.0 (compatible; archive.org_bot +http://www.archive.org/details/archive.org_bot)"
66.249.73.135 - - {timestamp} "GET /?flav=atom HTTP/1.1" 200 32352 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
180.153.236.122 - - {timestamp} "GET /articles/ssh-security/ HTTP/1.1" 200 16543 "http://www.semicomplete.com/articles/ssh-security/" "Mozilla/5.0 (Windows; U; Windows NT 5.1; zh-CN; )  Firefox/1.5.0.11; 360Spider"
207.241.237.225 - - {timestamp} "GET /blog/articles/week-of-unix-tools/main.html HTTP/1.0" 200 9313 "http://semicomplete.com/articles/week-of-unix-tools/" "Mozilla/5.0 (compatible; archive.org_bot +http://www.archive.org/details/archive.org_bot)"
41.99.29.14 - - {timestamp} "GET /images/googledotcom.png HTTP/1.1" 200 65748 "http://www.google.dz/search?q=www.google.com&client=ms-android-lge&hl=fr&source=android-search-app&v=133247963&source=lnms&tbm=isch&sa=X&ei=0CYBU4f1DcKjhgfq0YDYCQ&ved=0CAkQ_AUoAA" "Mozilla/5.0 (Linux; U; Android 2.3.4; fr-fr; LG-P698 Build/GRJ22) AppleWebKit/533.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1 MMS/LG-Android-MMS-V1.0/1.2"
74.125.19.82 - - {timestamp} "GET /?flav=rss20 HTTP/1.1" 200 29941 "-" "FeedBurner/1.0 (http://www.FeedBurner.com)"
46.105.14.53 - - {timestamp} "GET /blog/tags/puppet?flav=rss20 HTTP/1.1" 200 14872 "-" "UniversalFeedParser/4.2-pre-314-svn +http://feedparser.org/"
66.249.73.135 - - {timestamp} "GET /blog/articles/week-of-unix-tools/day-4-data-sources.html HTTP/1.1" 200 13042 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
84.60.79.43 - - {timestamp} "GET /blog/geekery/shebang-fix.html HTTP/1.1" 200 9438 "http://stackoverflow.com/questions/5194484/handling-perl-command-line-arguments-with-spaces-from-a-bash-script" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_1) AppleWebKit/537.73.11 (KHTML, like Gecko) Version/7.0.1 Safari/537.73.11"
84.60.79.43 - - {timestamp} "GET /reset.css HTTP/1.1" 200 1015 "http://www.semicomplete.com/blog/geekery/shebang-fix.html" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_1) AppleWebKit/537.73.11 (KHTML, like Gecko) Version/7.0.1 Safari/537.73.11"
84.60.79.43 - - {timestamp} "GET /style2.css HTTP/1.1" 200 4877 "http://www.semicomplete.com/blog/geekery/shebang-fix.html" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_1) AppleWebKit/537.73.11 (KHTML, like Gecko) Version/7.0.1 Safari/537.73.11"
84.60.79.43 - - {timestamp} "GET /images/jordan-80.png HTTP/1.1" 200 6146 "http://www.semicomplete.com/blog/geekery/shebang-fix.html" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_1) AppleWebKit/537.73.11 (KHTML, like Gecko) Version/7.0.1 Safari/537.73.11"
84.60.79.43 - - {timestamp} "GET /images/web/2009/banner.png HTTP/1.1" 200 52315 "http://www.semicomplete.com/blog/geekery/shebang-fix.html" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_1) AppleWebKit/537.73.11 (KHTML, like Gecko) Version/7.0.1 Safari/537.73.11"
84.60.79.43 - - {timestamp} "GET /favicon.ico HTTP/1.1" 200 3638 "http://www.semicomplete.com/blog/geekery/shebang-fix.html" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_1) AppleWebKit/537.73.11 (KHTML, like Gecko) Version/7.0.1 Safari/537.73.11"
98.202.182.168 - - {timestamp} "GET /presentations/logstash-scale11x/images/ahhh___rage_face_by_samusmmx-d5g5zap.png HTTP/1.1" 200 175208 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/32.0.1700.107 Safari/537.36"
66.249.73.135 - - {timestamp} "GET /blog/tags/ewmh HTTP/1.1" 200 10282 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 6_0 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10A5376e Safari/8536.25 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
71.191.158.163 - - {timestamp} "GET /projects/xdotool/ HTTP/1.1" 200 12292 "http://www.google.com/url?sa=t&rct=j&q=&esrc=s&source=web&cd=2&ved=0CDgQ0gIoAzAB&url=http%3A%2F%2Fwww.semicomplete.com%2Fprojects%2Fxdotool%2F%23idp9392&ei=PikBU7GtE-r90gHm2oHoBQ&usg=AFQjCNE3V_aCf3-gfNcbS924S6jZ6FqffA&bvm=bv.61535280,d.dmQ" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_5) AppleWebKit/537.73.11 (KHTML, like Gecko) Version/6.1.1 Safari/537.73.11"
71.191.158.163 - - {timestamp} "GET /reset.css HTTP/1.1" 200 1015 "http://www.semicomplete.com/projects/xdotool/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_5) AppleWebKit/537.73.11 (KHTML, like Gecko) Version/6.1.1 Safari/537.73.11"
71.191.158.163 - - {timestamp} "GET /style2.css HTTP/1.1" 200 4877 "http://www.semicomplete.com/projects/xdotool/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_5) AppleWebKit/537.73.11 (KHTML, like Gecko) Version/6.1.1 Safari/537.73.11"
71.191.158.163 - - {timestamp} "GET /images/jordan-80.png HTTP/1.1" 200 6146 "http://www.semicomplete.com/projects/xdotool/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_5) AppleWebKit/537.73.11 (KHTML, like Gecko) Version/6.1.1 Safari/537.73.11"
54.219.33.174 - - {timestamp} "GET /?flav=atom HTTP/1.1" 200 32352 "-" "Digg Feed Fetcher 1.0 (Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_1) AppleWebKit/534.48.3 (KHTML, like Gecko) Version/5.1 Safari/534.48.3)"
71.191.158.163 - - {timestamp} "GET /images/web/2009/banner.png HTTP/1.1" 200 52315 "http://www.semicomplete.com/projects/xdotool/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_5) AppleWebKit/537.73.11 (KHTML, like Gecko) Version/6.1.1 Safari/537.73.11"
71.191.158.163 - - {timestamp} "GET /favicon.ico HTTP/1.1" 200 3638 "http://www.semicomplete.com/projects/xdotool/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_5) AppleWebKit/537.73.11 (KHTML, like Gecko) Version/6.1.1 Safari/537.73.11"
180.76.6.150 - - {timestamp} "GET /blog/articles/week-of-unix-tools/day-5-xargs.html HTTP/1.1" 200 12571 "-" "Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html)"
207.241.237.227 - - {timestamp} "GET /blog/articles/week-of-unix-tools/day-3-awk.html HTTP/1.0" 200 15457 "http://semicomplete.com/articles/week-of-unix-tools/" "Mozilla/5.0 (compatible; archive.org_bot +http://www.archive.org/details/archive.org_bot)"
37.137.150.253 - - {timestamp} "GET /images/googledotcom.png HTTP/1.1" 200 65748 "http://www.google.com/search?q=www.google.com+images&client=ms-android-samsung&hl=fa&source=android-browser-suggest&v=200400000&source=lnms&tbm=isch&sa=X&ei=VigBU-6HII3CtAbHvIDgBg&ved=0CAgQ_AUoADgK" "Mozilla/5.0 (Linux; U; Android 4.1.2; fa-fa; GT-I9082 Build/JZO54K) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30"
46.105.14.53 - - {timestamp} "GET /blog/tags/puppet?flav=rss20 HTTP/1.1" 200 14872 "-" "UniversalFeedParser/4.2-pre-314-svn +http://feedparser.org/"
108.170.215.93 - - {timestamp} "GET / HTTP/1.1" 200 37932 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/34.0.1843.0 Safari/537.36"
108.170.215.93 - - {timestamp} "GET /reset.css HTTP/1.1" 200 1015 "http://semicomplete.com/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/34.0.1843.0 Safari/537.36"
108.170.215.93 - - {timestamp} "GET /style2.css HTTP/1.1" 200 4877 "http://semicomplete.com/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/34.0.1843.0 Safari/537.36"
108.170.215.93 - - {timestamp} "GET /images/jordan-80.png HTTP/1.1" 200 6146 "http://semicomplete.com/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/34.0.1843.0 Safari/537.36"
50.16.19.13 - - {timestamp} "GET /blog/tags/puppet?flav=rss20 HTTP/1.1" 200 14872 "http://www.semicomplete.com/blog/tags/puppet?flav=rss20" "Tiny Tiny RSS/1.11 (http://tt-rss.org/)"
178.255.215.71 - - {timestamp} "GET /scripts/grok-py-test/main.py HTTP/1.1" 304 - "-" "Mozilla/5.0 (compatible; Exabot/3.0; +http://www.exabot.com/go/robot)"
208.91.156.11 - - {timestamp} "GET /files/logstash/logstash-1.3.2-monolithic.jar HTTP/1.1" 404 324 "-" "Chef Client/10.18.2 (ruby-1.9.3-p327; ohai-6.16.0; x86_64-linux; +http://opscode.com)"
207.241.237.223 - - {timestamp} "GET /blog/articles/week-of-unix-tools/day-5-xargs.html HTTP/1.0" 200 12571 "http://semicomplete.com/articles/week-of-unix-tools/" "Mozilla/5.0 (compatible; archive.org_bot +http://www.archive.org/details/archive.org_bot)"
84.75.200.115 - - {timestamp} "GET /articles/ppp-over-ssh/ HTTP/1.1" 200 18586 "http://www.google.ch/url?sa=t&rct=j&q=&esrc=s&source=web&cd=1&ved=0CC0QFjAA&url=http%3A%2F%2Fwww.semicomplete.com%2Farticles%2Fppp-over-ssh%2F&ei=CisBU5rfNoeh7Aa144GYCw&usg=AFQjCNHJ26OprxM_R-TJv_w97bzhN-UEag&bvm=bv.61535280,d.ZGU" "Mozilla/5.0 (Windows NT 6.3; WOW64; rv:27.0) Gecko/20100101 Firefox/27.0"
84.75.200.115 - - {timestamp} "GET /reset.css HTTP/1.1" 200 1015 "http://www.semicomplete.com/articles/ppp-over-ssh/" "Mozilla/5.0 (Windows NT 6.3; WOW64; rv:27.0) Gecko/20100101 Firefox/27.0"
84.75.200.115 - - {timestamp} "GET /style2.css HTTP/1.1" 200 4877 "http://www.semicomplete.com/articles/ppp-over-ssh/" "Mozilla/5.0 (Windows NT 6.3; WOW64; rv:27.0) Gecko/20100101 Firefox/27.0"
84.75.200.115 - - {timestamp} "GET /favicon.ico HTTP/1.1" 200 3638 "-" "Mozilla/5.0 (Windows NT 6.3; WOW64; rv:27.0) Gecko/20100101 Firefox/27.0"
84.75.200.115 - - {timestamp} "GET /images/jordan-80.png HTTP/1.1" 200 6146 "http://www.semicomplete.com/articles/ppp-over-ssh/" "Mozilla/5.0 (Windows NT 6.3; WOW64; rv:27.0) Gecko/20100101 Firefox/27.0"
84.75.200.115 - - {timestamp} "GET /articles/ppp-over-ssh/pppoverssh.png HTTP/1.1" 200 39437 "http://www.semicomplete.com/articles/ppp-over-ssh/" "Mozilla/5.0 (Windows NT 6.3; WOW64; rv:27.0) Gecko/20100101 Firefox/27.0"
